Dataset Name,Question
Suicide.csv,show the distribution of suicide rates .
Suicide.csv,can you find the distribution of suicide rates ?
Suicide.csv,can you tell me what the distribution of suicide rates is ?
Suicide.csv,what is the distribution rate of suicide ?
Suicide.csv,describe how the suicide rates are distributed .
Suicide.csv,can you tell me the rates of suicide distribution ?
Suicide.csv,how are suicide rates distributed ?
Suicide.csv,show me how is suicide rates distributed
Suicide.csv,i wish to know the dispersion of suicide rates
schools.csv,what is the distribution of avg_m in geita ?
schools.csv,tell me the distribution of avg_m in geita .
schools.csv,provide the distribution of avg_m in geita .
schools.csv,show the distribution of avg_m in geita .
schools.csv,state the avg_m distribution in geita .
schools.csv,i need to know what the distribution of avg_m in geita is .
schools.csv,show me the distribution in gelta by avg_m .
schools.csv,can you find the distribution of avg_m in geita ?
schools.csv,explain the distribution of avg_m in geita .
schools.csv,how is the avg_m of geita distributed
schools.csv,can you illicit the distribution of avg_m in geita
schools.csv,how is the avg_m in geita distributed ?
schools.csv,discuss how avg_m is distributed in geita .
schools.csv,what is geita 's avg m distribution ?
schools.csv,how is avg_m distributed in geita ?
schools.csv,how are these schools geographically distributed in geita ?
schools.csv,what is the geographical distribution of these schools in geita ?
schools.csv,describe the geographical distribution of these school in geita .
schools.csv,"in geita , what is the geographical distribution of these schools ?"
schools.csv,describe the geographical distributions of the schools located in geita .
schools.csv,what is the geographic distribution of these schools in geita ?
schools.csv,what is the geographic distribution of the geita schools ?
schools.csv,"in geita , what is the geographic distribution of these schools ?"
schools.csv,describe the location of schools in geita in geographical terms
schools.csv,by what means are these schools geographically distributed in geita ?
schools.csv,show me how the schools in geita are geographically distributed .
schools.csv,show me the geographic distribution of schools in geita .
schools.csv,how are these schools geographically distributed to geita ?
schools.csv,"from a geographical perspective , can you tell me how these schools found in geita are dispersed ?"
schools.csv,give me geographical location of schools in geita .
schools.csv,how are these schools geograhically distributed in geita ?
googleplaystore.csv,are the ratings normally distributed ?
googleplaystore.csv,is there a normal distribution amongst the ratings ?
googleplaystore.csv,do the ratings follow a normal distribution curve ?
googleplaystore.csv,are ratings distributed normally ?
googleplaystore.csv,please determine whether normal distributions are found in the ratings .
googleplaystore.csv,is the distribution of the ratings normal ?
googleplaystore.csv,are all of the ratings distributed normally ?
googleplaystore.csv,do the ratings show a normal distribution ?
googleplaystore.csv,can you show me if the ratings are distributed at a normal rate ?
googleplaystore.csv,do the ratings follow a normal distribution ?
googleplaystore.csv,how is the distribution of ratings ?
googleplaystore.csv,please tell me if the ratings are normally distributed .
googleplaystore.csv,what ratings are nomally distributed ?
googleplaystore.csv,do the rating follow a normal distribution curve ?
googleplaystore.csv,"of all the ratings , where they distributed normally"
googleplaystore.csv,do they share the ratings normally ?
googleplaystore.csv,is the rating distribution the same for different genres ?
googleplaystore.csv,does the distribution of ratings change between different genres ?
googleplaystore.csv,do the different genres have the same rating distribution ?
googleplaystore.csv,does the rating distribution change for different genres ?
googleplaystore.csv,do different genres have the same rating distribution .
googleplaystore.csv,is there a similarity in the rating distribution among different genres ?
googleplaystore.csv,does all the the different genres have the same rating distribution ?
googleplaystore.csv,can you tell me if the distribution of ratings is equivalent for different genres ?
googleplaystore.csv,are the rating distributions the same for various genres ?
googleplaystore.csv,"when comparing genres , do you see ratings spreads out the same way ?"
googleplaystore.csv,find out if the rating distribution is the same for different genres .
googleplaystore.csv,tell me if the rating distribution is the same for different genres .
googleplaystore.csv,"for different genres , does the distribution of the ratings differ ?"
googleplaystore.csv,"for different genres , is there any difference in the rating distribution or is it the same ?"
population.csv,is the distribution of the hispanic population bimodal ?
population.csv,does the hispanic population have a distribution that is bimodal ?
population.csv,does hispanic population follow a bimodal distribution ?
population.csv,can you tell me if the hispanic population distribution is bimodal ?
population.csv,determine if the hispanic population distribution is bimodal
population.csv,does the hispanic population have a bimodal distribution ?
population.csv,does the hispanic population distribution have a bimodal aspect to it ?
population.csv,is there a bimodal distribution of the hispanic population ?
population.csv,is the hispanic population dispersion bimodal in nature ?
population.csv,please determine if the hispanic population has a bimodal distribution .
population.csv,are hispanic populations distributed bimodal ?
population.csv,please can you explain whether the population of hispanic people is bimodal
population.csv,can you tell me if the hispanic distribution is bimodal ?
population.csv,is the spreading of the hispanic population in two modes ?
population.csv,can you tell me if the population of hispanics distribution is bimodal ?
population.csv,"does the hispanic population get distributed around two values , showing up as two peaks ?"
population.csv,is the hispanic population distributed bimodally ?
population.csv,does the hispanic populaion have two peaks ?
population.csv,the hispanic population distribution is bimodal . true or false ?
population.csv,does the distribution of the black population have a long tail ?
population.csv,confirm whether the distribution of the black population has a long tail or not .
population.csv,is there a long tail in the distribution of the black population ?
population.csv,is the tail of the black population 's distribution long ?
population.csv,is there a long tail to the distribution of the black population ?
population.csv,does the black population 's distribution have a long tail ?
population.csv,is there a long tail attached to the distribution of the black population ?
population.csv,"in the black population , is there a long tail of the distribution ?"
population.csv,can you tell me if the black population distribution exhibits a long tail ?
population.csv,is there a long tail in the distribution of the african american population ?
population.csv,is a long tail included in the distribution of the black population ?
population.csv,show me if the distribution of the black population has a long tail .
population.csv,will the black population 's distribution have a long tail ?
population.csv,the distribution of african american population shows a trailing tail
population.csv,does the graph depicting the african american population distribution have a long tail ?
population.csv,what kind of tail does the distribution of the black population have ?
population.csv,does the black population distrubution cause a long tail ?
googleplaystore.csv,does the distribution of reviews skew toward the left ?
googleplaystore.csv,is there a leftward skew in the distribution of reviews ?
googleplaystore.csv,do the reviews skew towards the left when it come to their distribution ?
googleplaystore.csv,is there a skew to the left in the distribution of reviews ?
googleplaystore.csv,are the reviews skewed to the left
googleplaystore.csv,are the review distributions skewed to the left
googleplaystore.csv,do the reviews skew left in distribution ?
googleplaystore.csv,do the reviews skew toward the left in the distribution ?
googleplaystore.csv,is there a skew towards the left with respect to the distribution of reviews ?
googleplaystore.csv,are the reviews ' distribution skewed toward the left ?
googleplaystore.csv,is the distribution of reviews skewed toward the left ?
googleplaystore.csv,is the skewing to the left from the distribution of reviews ?
googleplaystore.csv,is the spread of reviews bias toward the left ?
googleplaystore.csv,"with regard to the distribution , are the reviews clustered to the left ?"
googleplaystore.csv,would you say the distribution of reviews is more left -leaning ?
googleplaystore.csv,is the review distribution leftward skewing ?
googleplaystore.csv,what is the shape of the distribution of the number of installations ?
googleplaystore.csv,"concerning the number of installations , what shape does the distribution show ?"
googleplaystore.csv,"when it comes to the number of installations , what is the shape of their distribution ?"
googleplaystore.csv,what shape does the distribution of the number of installations form ?
googleplaystore.csv,the distribution of the amount of installations forms what shape ?
googleplaystore.csv,the distribution of the number of installations appears in what shape ?
googleplaystore.csv,please describe the shape of the distribution of th enumber of installations .
googleplaystore.csv,the distribution of the number of installations are in what shape ?
googleplaystore.csv,can you tell me the shape of the distribution of the number of installations ?
googleplaystore.csv,tell me the distribution shape of the number of installations ?
googleplaystore.csv,describe shape of the distribution for the number of installations
googleplaystore.csv,describe what shape the number of installations are distributed as .
googleplaystore.csv,show me the distribution shape of the number of installations
googleplaystore.csv,what is the distribution of the number based on shape of installations ?
googleplaystore.csv,show me the distribution shape based on the number of installations .
googleplaystore.csv,classify the shape of distribution of the installation numbers .
Genetic disease.csv,is the value distribution of albinism skewed ?
Genetic disease.csv,determine whether the value distribution of albinism is skewed .
Genetic disease.csv,"in the category of albinism , is the value distribution skewed ?"
Genetic disease.csv,is albinism 's value distribution skewed ?
Genetic disease.csv,"with respect to albinism , is the value distribution skewed ?"
Genetic disease.csv,comment on whether or not the value distribution of albinism is skewed .
Genetic disease.csv,does the value distribution of albinism look skewed ?
Genetic disease.csv,is albinism 's distribution of value skewed at all ?
Genetic disease.csv,is there skewness in the value distribution of albinism ?
Genetic disease.csv,"for albinism , does the value distribution appear skewed ?"
Genetic disease.csv,can you tell me if value distribution of albinism skewed
Genetic disease.csv,can you tell me if the value distribution of albinism is skewed ?
Genetic disease.csv,can you tell me how is the value of albinism skewed ?
Genetic disease.csv,can you tell me whether the value distribution of albinism is skewed or not ?
Genetic disease.csv,is there an outlier within the value distribution of albinism that causes the result to be skewed ?
Genetic disease.csv,was albinism distorted in value distribution ?
air_quality_Nov2017.csv,does the pm10 value have normal distribution ?
air_quality_Nov2017.csv,can you confirm whether the pm10 value has normal distribution ?
air_quality_Nov2017.csv,does the value of pm10 posses a distribution which is normal ?
air_quality_Nov2017.csv,check the pm10 value and tell if it has a normal distribution .
air_quality_Nov2017.csv,is the distribution for the pm10 value normal ?
air_quality_Nov2017.csv,is there a normal distribution amongst the pm10 values ?
air_quality_Nov2017.csv,is the pm10 value distribution normal ?
air_quality_Nov2017.csv,determine if pm10 has normal distribution .
air_quality_Nov2017.csv,determine if the pm10 value has normal distribution .
air_quality_Nov2017.csv,is distribution for pm10 value anything other than normal ?
air_quality_Nov2017.csv,is the value for pm10 within the normal distribution ?
air_quality_Nov2017.csv,is the value of pm10 distribution normal .
air_quality_Nov2017.csv,is the value on pm10 contain normal distribution ?
air_quality_Nov2017.csv,show the normal distribution value for pm10 .
air_quality_Nov2017.csv,can you tell me if the pm10 has a normal distribution ?
air_quality_Nov2017.csv,please tell me if the value for pm10 has a normal distribution
air_quality_Nov2017.csv,is the pm10 value of average distribution ?
air_quality_Nov2017.csv,"display the value distribution of o3 , including missing values ."
air_quality_Nov2017.csv,give all the results of 03 including all results with missing values
air_quality_Nov2017.csv,show the o3 value distribution with missing values .
air_quality_Nov2017.csv,"present the value distribution of o3 , missing values included ."
air_quality_Nov2017.csv,"exhibit the distribution of value of o3 , together with missing values"
air_quality_Nov2017.csv,show the value of 03 distribution including the values that are missing .
air_quality_Nov2017.csv,"show me the value distribution of o3 , including missing values ."
air_quality_Nov2017.csv,"show the value distribution of o3 , including missing values ."
air_quality_Nov2017.csv,"show the distribution for all values of o3 , include those values that are missing ."
air_quality_Nov2017.csv,"for o3 , show value distributions along with any missing values ."
air_quality_Nov2017.csv,"show the o3 distribution value , and include the missing values ."
air_quality_Nov2017.csv,include the missing value when displaying the value distribution of o3 .
air_quality_Nov2017.csv,"including the missing values , please tell me the value distribution of o3"
air_quality_Nov2017.csv,"show me the value spread of 03 , as well as the absent values ."
air_quality_Nov2017.csv,"present all value distribution of o3 , present and missing ."
HFS.csv,characterize the distribution of the population .
HFS.csv,how is the population distribution characterized .
HFS.csv,describe how the population has been distributed .
HFS.csv,describe the population distribution .
HFS.csv,describe the dispersion of the populace .
HFS.csv,how can the distribution of the population be characterized ?
HFS.csv,describe the dispersal of the population .
HFS.csv,please describe the distribution of the population .
HFS.csv,describe the distribution of the population
HFS.csv,can you describe the population distribution ?
HFS.csv,place the distribution of the population in their respective categories .
HFS.csv,describe the spread of the population .
HFS.csv,could you charaterize the distribution of the population ?
HFS.csv,we need to characterizie the distribution of the population .
HFS.csv,can you describe the dispersal of the population ?
air_quality_Nov2017.csv,do the stations cover the whole of spain ?
air_quality_Nov2017.csv,is the entirety of spain covered by the stations ?
air_quality_Nov2017.csv,"in spain , do the stations provide coverage thoughout all of the country ?"
air_quality_Nov2017.csv,is the whole of spain covered by the stations ?
air_quality_Nov2017.csv,do the stations cover spain entirely ?
air_quality_Nov2017.csv,is all of spain covered by the stations ?
air_quality_Nov2017.csv,is the entire country of spain covered by the stations ?
air_quality_Nov2017.csv,do all stations cover the entirity of spain ?
air_quality_Nov2017.csv,is spain totally covered by the stations ?
air_quality_Nov2017.csv,is spain covered entirely by the stations ?
air_quality_Nov2017.csv,does spain have stations that cover it 's entirety ?
air_quality_Nov2017.csv,do the station run across all of spain ?
air_quality_Nov2017.csv,is all of spain populated by the stations ?
air_quality_Nov2017.csv,are there stations all over spain ?
air_quality_Nov2017.csv,what is the distribution of the o3 value ?
air_quality_Nov2017.csv,tell me the distribution of the o3 value .
air_quality_Nov2017.csv,"in o3 value , what would the distribution be ?"
air_quality_Nov2017.csv,"for o3 , what is the distribution value ?"
air_quality_Nov2017.csv,how is the o3 value being distributed ?
air_quality_Nov2017.csv,describe the o3 value distribution
air_quality_Nov2017.csv,determine the o3 value distribution .
air_quality_Nov2017.csv,describe the o3 value 's distribution .
air_quality_Nov2017.csv,can you find the distribution of the o3 value ?
air_quality_Nov2017.csv,how is the o3 value distributed ?
air_quality_Nov2017.csv,how are the o3 values distributed ?
air_quality_Nov2017.csv,can you tell me the distribution of the o3 value ?
air_quality_Nov2017.csv,can you find the distribution value of o3 ?
air_quality_Nov2017.csv,what is the spread of the value of o3 ?
air_quality_Nov2017.csv,"of the o3 value , how does it distribute ?"
air_quality_Nov2017.csv,find out the o3 distribution .
golden_globe_awards.csv,show the distribution of the ages of actors .
golden_globe_awards.csv,determine the distribution of the actors ' ages .
golden_globe_awards.csv,display the distribution of the ages of actors .
golden_globe_awards.csv,can you give me the distribution of the actors ' ages ?
golden_globe_awards.csv,how can we see the distribution of the ages of the acotrs
golden_globe_awards.csv,what is the age distribution of the actors ?
golden_globe_awards.csv,what is the distribution of actors by their age ?
golden_globe_awards.csv,i would like to view the distribution of the ages of actors .
golden_globe_awards.csv,display the age range of actors .
golden_globe_awards.csv,display the ranges of the actors ages
golden_globe_awards.csv,indicate the ages of the actors in an organized way .
golden_globe_awards.csv,i want to see the distribution the number of nominations .
golden_globe_awards.csv,display the distribution of the numbers of nominations
golden_globe_awards.csv,show me the distribution of the number of nominations
golden_globe_awards.csv,what was the distribution of the number of nominations ?
golden_globe_awards.csv,show me how the number of nominations are distributed .
golden_globe_awards.csv,show me how the quantity of nominations is distributed .
golden_globe_awards.csv,show me the distribution for the number of nominations .
golden_globe_awards.csv,i would like to see the distribution of the number of nominations for awards .
golden_globe_awards.csv,please show how the number of nominations was distributed .
golden_globe_awards.csv,show me the number of nominations that were distributed .
golden_globe_awards.csv,i need to look at the distribution the number of nominations
golden_globe_awards.csv,can you show me the spread of the number of nominations ?
golden_globe_awards.csv,show me the distribution of nominations by how many are received .
golden_globe_awards.csv,please show me the spread of the nominations .
golden_globe_awards.csv,could you indicate the distribution of the number of nominations for each actor on this list ?
golden_globe_awards.csv,i would like to review the dispersement of the amount of nominations .
avocado.csv,is the distribution of the sale volume of 4770 normal ?
avocado.csv,would you consider the ditribution of sales volume of 4770 to be normal ?
avocado.csv,would the distribution of the sale volume of 4770 be considered normal ?
avocado.csv,can you tell me if the sales distribution volume of 4770 is normal ?
avocado.csv,is it typical to have the distribution of the sale volume at 4770 ?
avocado.csv,do you know if the distribution of the sale volume of 4770 is normal ?
avocado.csv,tell me if the distribution of the sale volume of 4770 normal .
avocado.csv,is the sales volume distribution of 4770 typical ?
avocado.csv,is selling volume distribution of 4770 normal ?
avocado.csv,is a sales volume of 4770 a normal distribution ?
avocado.csv,does the sale volume of 4770 have a normal distribution ?
avocado.csv,is there anything abnormal with the distribution of the sale volume of 4770 .
avocado.csv,is the dispersal of the sale volume of 4770 typical ?
avocado.csv,is the distribution of the sale volume of 4770 typical ?
avocado.csv,is the sale volume of 4770 spread out in a typical way ?
avocado.csv,can you indicate if the 4770 sale volume distribution seems to be straight ?
bike.csv,how are the birth years of users distributed ?
bike.csv,"in regards to the birth years of the users , how are they distributed ?"
bike.csv,what is the distribution of user birth years ?
bike.csv,figure out how the birth years of users are distributed
bike.csv,what 's the distribution of users ' birth years ?
bike.csv,please explain how the birth years of users are distributed .
bike.csv,what is the distribution of all the users ' birth years ?
bike.csv,what is the distribution of users based on their year of birth ?
bike.csv,"among all users , what is the distribution of birth years ?"
bike.csv,determine the distribution of the birth years of users
bike.csv,show me how the birthday years of users are distributed .
bike.csv,what is the distribution of birth years amongst the users ?
bike.csv,retrieve how the users birth years are distributed ?
bike.csv,in what way are the date of births for the users given out ?
bike.csv,can you tell me the range of birth years from the users ?
bike.csv,what is the range of users ' birth years ?
